N,general_info_BoundingBox,general_info_EnabledImageTypes,general_info_GeneralSettings,general_info_ImageHash,general_info_ImageSpacing,general_info_MaskHash,general_info_NumpyVersion,general_info_PyWaveletVersion,general_info_SimpleITKVersion,general_info_Version,general_info_VolumeNum,general_info_VoxelNum,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxis,original_shape_MajorAxis,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MinorAxis,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_Volume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,score,positive_score
453,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",59291cd31129b3a039676fa1300e68fc16d80240,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,150,188,130476839,1.417976287,20,2.79263167,212,11.81822607,169.6508889,171,114,98,8.609598674,170.2787512,-0.318147732,130476839,0.417513383,213.4290103,11.0908205,3.904720347,-0.380337762,1.206997339,0.51380273,0.402965228,0.467749043,1.119622524,0.294264828,0.773776134,0.770730847,0.980608196,0.92313656,-0.091453973,0.474798476,0.427687794,3.304166713,0.191968615,2.716850543,0.300267083,6.608333425,2.139758061,0.430200017,5.70884121,223.868,0.049748444,30.63005551,1878.810222,0.426828395,11.36822222,218.1617778,2562.998444,20.97378944,0.106096235,0.02513877,0.3263013,0.003497813,883.1778716,0.383336744,0.508634372,11.17408452,5.956087714,69.02911289,0.593319593,0.112808719,3.443709553,826.4619028,0.35664249,0.511760684,2.066352867,0.610777012,6.74023678,0.072837249,25.04819277,0.301785455,1.926259254,13.46987952,97446.72289,1111008.229,9307.184916,0.164327309,33.60240964,0.404848309,0.659463716,10.31503622,0.096882477,3.616238966,0.018444444,94507.25417,35.47108352,0.001535139,4.223245689,0.016786426,0.014247908,0,BG
454,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",4ad6946ed92c671a55d7e458f79d147ceb284b92,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,135.9,186,121275091,1.811525946,25,4.817713773,216,16.40965778,162.698,166,64,152,10.55706134,164.1646132,-1.160111219,121275091,0.342359012,479.3810182,26.31975077,32.53587273,-4.650559405,2.529172853,0.593842229,0.617817824,0.508320136,1.193040791,0.333509654,0.759510488,0.754383684,0.988343655,0.937628134,-0.183770137,0.683077582,0.438936116,5.082859495,0.154058343,3.198670684,0.276637197,10.16571899,2.547109313,0.780753771,6.034525539,220.26,0.048946667,30.45250884,1540.615556,0.853073136,26.15844444,203.8955556,5724.482444,8.235105365,0.047171014,0.023940165,0.594775851,0.001774203,726.7204886,0.303747595,0.994999167,25.16464314,5.553354441,151.901182,0.238865251,0.050989412,3.763833838,914.066414,0.379023167,0.531931624,1.94221315,0.631708847,15.4253878,0.034195802,17.7826087,0.257718967,2.868725058,24.37681159,96889.50725,2690505.203,3656.890258,0.092338887,30.76811594,0.445914724,0.689763452,17.17956594,0.069356173,3.731522958,0.015333333,92636.19912,12.12718522,0.001833336,9.308579665,0.016415554,0.045537957,0,BG
455,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",7f769e201ce97e29fcdef34da2640e0149988d03,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,84,150,62573400,2.068507843,36,2.460604286,188,20.43019733,115.288,113,58,130,15.14382272,117.9203121,0.289926269,62573400,0.267139951,613.877056,10.27134152,29.62859812,1.724319259,3.415909142,0.757069413,0.636806861,0.605739211,1.300173327,0.385272879,0.721552638,0.712263415,0.980212665,0.916130083,-0.187762072,0.723301189,0.480875715,3.099434048,0.097825182,3.718274721,0.173913653,6.198868095,2.896270617,1.043244639,6.217742278,259.8768889,0.05775042,23.39131773,1202.129778,1.065774765,10.85711111,160.0422222,1536.517111,24.86882531,0.15703321,0.024044627,0.289396625,0.006537297,674.7118855,0.254528795,1.160175129,11.35754452,4.284192777,43.14482972,0.671903204,0.160463782,3.76251425,1134.633625,0.42401888,0.588854701,1.323171473,0.669315463,7.826515381,0.110966144,13.02985075,0.194475384,3.457340165,13.85074627,69256.1791,636402.0448,9578.586957,0.353793532,21.29850746,0.317888171,0.581760769,6.920394415,0.238966185,4.319914288,0.014888889,64745.15215,29.82968604,0.002079459,6.259597294,0.031608382,0.024696639,0,BG
456,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",64c273026ecf7c91b2b31328f57ff96c128c20b8,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,104,181,92846489,2.212002035,50,1.913828242,211,25.15580356,140.6673333,139,70,141,20.14026553,143.6403603,0.081574324,92846489,0.230687407,845.254444,18.1855691,44.0847084,1.470109097,4.81997738,0.702090047,0.744988625,0.575366553,1.259428621,0.363478227,0.732866803,0.724989073,0.986270776,0.929820213,-0.272742172,0.828227335,0.469871575,4.14197925,0.088512561,3.793786355,0.159262901,8.2839585,3.031163843,1.380516857,6.396398382,240.0386667,0.053341926,26.17062222,1038.093333,1.421207111,18.62711111,173.2266667,3355.813333,12.11566464,0.077765776,0.026349046,0.462875416,0.003047577,568.8356235,0.220783271,1.491075668,18.33160139,4.684644138,89.17603168,0.342774046,0.081946969,3.942911493,1062.031207,0.407013175,0.572051282,1.498702687,0.654567715,11.88104932,0.056152847,19.90909091,0.258559622,2.899308484,17.18181818,55275.03896,965909.3506,4085.201226,0.13594789,29,0.376623377,0.635226816,11.0732103,0.090796478,3.940685538,0.017111111,51859.62321,15.78686007,0.002476862,8.491773785,0.028821107,0.039764006,0,BG
457,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",c0952a7c6508c60995bafafc294242c6a77e8150,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,93,125,53461097,1.269644113,16,3.593037311,163,9.96487121,108.2482222,107,58,105,6.975583752,108.996531,0.389102944,53461097,0.49767042,162.5661635,8.169516809,2.212601696,0.090211994,0.790452709,0.52098006,0.20449919,0.471145354,1.128877955,0.29867239,0.772728201,0.769410793,0.980359529,0.922661964,-0.030803747,0.260488684,0.427586319,2.84641526,0.26397864,2.445777642,0.452210701,5.69283052,1.85458252,0.327858192,5.306127492,204.476,0.045439111,36.92484721,2239.516889,0.34164321,8.514888889,223.3262222,1935.910444,27.58216198,0.141589753,0.027774408,0.304626746,0.005031598,896.3307182,0.387873986,0.498293176,8.474290521,6.49955421,56.26606647,0.833121746,0.153296631,3.292294574,896.254761,0.386512524,0.513350427,2.656642992,0.641942074,5.471826367,0.104010481,37.19047619,0.442743764,1.345238095,13.5952381,117627.8333,994907.4643,14913.97358,0.178971561,33.14285714,0.394557823,0.649719894,8.530071744,0.134151469,3.423853063,0.018666667,114757.9354,35.4290968,0.001605661,4.204228792,0.013437701,0.013342385,208.1835938,FG
458,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",84cde8b6404086d4964d33ae05cfca99e8a5ec6c,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,88,133,54080061,1.656203997,23,4.038009261,189,14.08755802,108.0815556,106,58,131,9.392104177,109.6256874,0.834673696,54080061,0.371896988,336.168682,8.280029515,14.48320811,2.195102059,1.849480866,0.649529915,0.480336955,0.546263277,1.230617385,0.348174519,0.743529088,0.737186422,0.982906384,0.923779937,-0.116350216,0.55480478,0.461042491,2.824890707,0.159182682,3.113871546,0.272746702,5.649781413,2.39300756,0.624752695,5.878085422,230.3817778,0.051195951,28.32407822,1673.536444,0.624795062,8.677777778,184.8742222,1457.788889,29.14640593,0.158578395,0.03048107,0.308334605,0.0100549,843.4857058,0.336264064,0.740628316,9.103261785,4.997477549,40.71856713,0.791726173,0.161317407,3.514353116,1016.121328,0.402097359,0.557230769,1.703629395,0.652622717,6.164191263,0.10840925,29.4040404,0.297010509,2.675849403,11.49494949,73097.9798,552130.7273,11250.19767,0.405140292,46.53535354,0.470054076,0.705033802,6.975226541,0.346350403,3.458079442,0.022,71031.8641,32.28632894,0.00160581,6.969407338,0.018096411,0.024429,154.3945313,FG
459,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",d3105772cb2fb4cd2c3246ed93338af6a19cb1f6,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,90,147,62295258,1.895412771,29,2.88605542,190,17.54533728,115.6182222,113,56,134,12.46190801,117.6579392,0.484273489,62295258,0.310302617,475.8173568,10.3553932,21.36814072,2.341544132,2.685119494,0.6840624,0.594117958,0.566165689,1.253394529,0.359470479,0.736104429,0.728706827,0.982024762,0.921202477,-0.171361089,0.681841506,0.467371089,3.139279265,0.122963559,3.460615353,0.249714304,6.27855853,2.69643925,0.842295473,6.140762459,238.4266667,0.052983704,26.39886143,1396.361778,0.847560691,10.75466667,176.2382222,1811.465778,22.49909994,0.13581537,0.029285858,0.339640898,0.007458776,731.7469172,0.286370733,0.95271439,10.96704362,4.767953678,49.70571865,0.623613788,0.142032511,3.686922398,1048.280406,0.406749348,0.56765812,1.570454861,0.655393422,7.281947485,0.097773239,19.35955056,0.21752304,2.662795102,11.73033708,62821.34831,569445.0112,8104.667937,0.348732834,41.69662921,0.468501452,0.705523042,8.621068557,0.238057734,3.847676639,0.019777778,60264.85292,27.9009902,0.001925648,6.376839069,0.024366579,0.024045268,91.640625,FG
460,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",71cef606140e05b8d5cf889bfd3d3338ba28dc26,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,90,167,75762647,2.241451334,48,2.009095945,196,24.87442074,126.4766667,124,56,140,19.59668801,129.7541667,0.165575517,75762647,0.226961185,839.7965667,14.05601111,51.26090479,1.788891243,5.037285828,0.699284222,0.756123288,0.58251221,1.253396745,0.356400879,0.727755297,0.720421096,0.981607926,0.918847727,-0.269809804,0.83375754,0.484592365,3.601532506,0.081730948,3.879738151,0.128497159,7.203065011,3.110520849,1.434142513,6.360377254,267.156,0.059368,21.24569956,1021.325333,1.435165432,14.188,161.684,2310.160444,18.31901154,0.119758704,0.022163334,0.301990003,0.006216003,589.442985,0.224741568,1.46269872,14.1477768,4.35245588,61.55794022,0.507322247,0.124741045,3.925336385,1101.542868,0.417076793,0.582666667,1.346211966,0.664016398,9.349332779,0.086980236,12.74074074,0.235939643,3.924554184,12.7037037,74882.33333,1023330.667,7430.863071,0.447150206,21.66666667,0.401234568,0.654991427,8.577848222,0.32245836,3.849924142,0.012,67937.88889,27.99679146,0.002382213,5.774368779,0.041525059,0.026769833,0,BG
461,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",a94b0a7556c022f7d40ad9c842aec862f5ede9cc,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,87,179,95035162,2.348028527,54,2.214746924,207,28.68460602,141.3035556,150,52,155,21.92351561,145.323518,-0.584006761,95035162,0.221166914,1152.230076,19.23205798,107.9478538,-10.90603625,6.920767504,0.592020068,0.842337956,0.521314045,1.174954072,0.317536534,0.751047772,0.74641358,0.988323265,0.935815121,-0.353470581,0.897847517,0.460197514,4.201165987,0.090105355,3.859494631,0.200583671,8.402331975,3.199001546,1.878196893,6.509769877,252.7702222,0.05617116,24.04315556,995.2511111,1.898853284,19.37311111,186.6906667,3706.196222,16.82128817,0.10830496,0.024407735,0.440599992,0.004332606,512.4175943,0.207731479,1.993883929,19.13751449,5.014411049,98.74925769,0.487441444,0.119731899,4.182627352,946.9267532,0.380634158,0.547948718,1.603134964,0.629760516,11.93390597,0.083135177,12.5,0.1953125,2.960693359,17.140625,67821.0625,1479928.703,4642.474394,0.187631714,40.96875,0.640136719,0.810456866,14.64101453,0.155183113,3.450960394,0.014222222,62877.21484,12.40713569,0.002664207,7.853478504,0.037172217,0.044887096,0,BG
462,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",563842c359638fb4c514a839d8a6ade8c5c30f79,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,144,185,123863927,1.519487568,22,2.865520218,211,12.75529047,165.1575556,166,97,114,9.350840162,165.9075559,-0.251039558,123863927,0.399135605,248.298954,17.22382201,5.119885298,-0.324867646,1.355005784,0.551285448,0.421125233,0.493897151,1.149785271,0.306685041,0.762545893,0.758790254,0.985338365,0.93046471,-0.096717117,0.497601791,0.444345842,4.125874255,0.180339401,2.859167478,0.329396936,8.25174851,2.238665864,0.476572808,5.735456369,230.0191111,0.051115358,28.3162398,1796.110222,0.489062914,17.52577778,203.0728889,3615.512,12.31206432,0.065308025,0.023126138,0.390449944,0.00227034,844.6724234,0.354117602,0.600326925,17.35466606,5.529208166,97.60869039,0.344855983,0.068475055,3.481105511,896.5936911,0.373997312,0.530017094,1.914322547,0.626464004,10.75595849,0.044946472,14.3015873,0.227009322,2.566893424,17.07936508,126969.3651,2220796.254,7691.214806,0.128126102,27.95238095,0.443688587,0.69047059,11.69673726,0.084193184,3.610094464,0.014,121867.3243,20.01472845,0.001609685,6.745543156,0.013381229,0.024687607,0,BG
463,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",4adcbb0c85c3158c7e30d4720388c6ab11fac12c,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,105,174,85609227,2.087021655,38,2.444237316,215,21.41626756,135.4695556,132,69,146,15.81518662,137.9285056,0.440749075,85609227,0.266050272,672.2721842,15.98153952,35.46717816,3.76815917,3.696374989,0.718805852,0.67316411,0.586525012,1.267969086,0.366744351,0.728305872,0.719965578,0.985944902,0.92850566,-0.218865475,0.758908521,0.475297766,3.903417266,0.103422703,3.667697958,0.192693478,7.806834531,2.882797802,1.10379521,6.185199594,257.2991111,0.05717758,22.69069136,1197.226222,1.150373284,16.67222222,165.3604444,2679.722444,13.09624348,0.08196843,0.021703485,0.368091634,0.002571858,652.6027913,0.250518553,1.22209001,16.86984433,4.450279118,72.94123436,0.358224365,0.084062442,3.811228239,1080.2487,0.408581548,0.579059829,1.354039666,0.653946209,11.12155317,0.056726461,18.28813559,0.3099684,3.356506751,16.38983051,80660.40678,1067621.814,6918.84275,0.160060629,12.79661017,0.216891698,0.472396734,7.579344886,0.073580906,4.372045315,0.013111111,74843.1129,17.12164684,0.002187148,8.584856971,0.023299295,0.037699591,0,BG
